split,image_path,mask_path,width,height,image_channels,mask_channels,image_format,mask_format,image_size_kb,mask_size_kb,masked_pixels,mask_ratio
train,train/images/nail_train_000245.jpg,train/masks/nail_train_000245.png,640,640,3,1,JPEG,PNG,15.84,1.22,3978,0.009712
train,train/images/nail_train_000246.jpg,train/masks/nail_train_000246.png,640,640,3,1,JPEG,PNG,14.86,1.37,3972,0.009697
train,train/images/nail_train_000247.jpg,train/masks/nail_train_000247.png,640,640,3,1,JPEG,PNG,29.11,2.48,14538,0.035493
train,train/images/nail_train_000248.jpg,train/masks/nail_train_000248.png,640,640,3,1,JPEG,PNG,26.26,2.65,14561,0.035549
train,train/images/nail_train_000249.jpg,train/masks/nail_train_000249.png,640,640,3,1,JPEG,PNG,31.95,2.39,40937,0.099944
train,train/images/nail_train_000250.jpg,train/masks/nail_train_000250.png,640,640,3,1,JPEG,PNG,33.22,2.47,40963,0.100007
train,train/images/nail_train_000251.jpg,train/masks/nail_train_000251.png,640,640,3,1,JPEG,PNG,33.82,1.54,5929,0.014475
train,train/images/nail_train_000253.jpg,train/masks/nail_train_000253.png,640,640,3,1,JPEG,PNG,21.32,2.01,7090,0.01731
train,train/images/nail_train_000254.jpg,train/masks/nail_train_000254.png,640,640,3,1,JPEG,PNG,24.38,2.02,7079,0.017283
train,train/images/nail_train_000255.jpg,train/masks/nail_train_000255.png,640,640,3,1,JPEG,PNG,19.75,1.03,2352,0.005742
train,train/images/nail_train_000256.jpg,train/masks/nail_train_000256.png,640,640,3,1,JPEG,PNG,22.88,0.99,2365,0.005774
train,train/images/nail_train_000257.jpg,train/masks/nail_train_000257.png,640,640,3,1,JPEG,PNG,29.24,1.46,6519,0.015916
train,train/images/nail_train_000258.jpg,train/masks/nail_train_000258.png,640,640,3,1,JPEG,PNG,33.96,1.35,6534,0.015952
train,train/images/nail_train_000259.jpg,train/masks/nail_train_000259.png,640,640,3,1,JPEG,PNG,26.1,1.31,4792,0.011699
train,train/images/nail_train_000260.jpg,train/masks/nail_train_000260.png,640,640,3,1,JPEG,PNG,32.29,1.33,4774,0.011655
train,train/images/nail_train_000261.jpg,train/masks/nail_train_000261.png,640,640,3,1,JPEG,PNG,30.06,3,26797,0.065422
train,train/images/nail_train_000263.jpg,train/masks/nail_train_000263.png,640,640,3,1,JPEG,PNG,30.34,2.3,20620,0.050342
train,train/images/nail_train_000264.jpg,train/masks/nail_train_000264.png,640,640,3,1,JPEG,PNG,26.73,2.25,20600,0.050293
train,train/images/nail_train_000265.jpg,train/masks/nail_train_000265.png,640,640,3,1,JPEG,PNG,16.53,1.74,104797,0.255852
train,train/images/nail_train_000266.jpg,train/masks/nail_train_000266.png,640,640,3,1,JPEG,PNG,17.52,2.23,104318,0.254683
train,train/images/nail_train_000267.jpg,train/masks/nail_train_000267.png,640,640,3,1,JPEG,PNG,31.75,4.01,66329,0.161936
train,train/images/nail_train_000268.jpg,train/masks/nail_train_000268.png,640,640,3,1,JPEG,PNG,30.54,3.88,66213,0.161653
train,train/images/nail_train_000269.jpg,train/masks/nail_train_000269.png,640,640,3,1,JPEG,PNG,48.43,2.71,23773,0.05804
train,train/images/nail_train_000270.jpg,train/masks/nail_train_000270.png,640,640,3,1,JPEG,PNG,26.87,3.21,45073,0.110042
train,train/images/nail_train_000272.jpg,train/masks/nail_train_000272.png,640,640,3,1,JPEG,PNG,67.55,2.7,23676,0.057803
train,train/images/nail_train_000273.jpg,train/masks/nail_train_000273.png,640,640,3,1,JPEG,PNG,81.43,1.68,8305,0.020276
train,train/images/nail_train_000274.jpg,train/masks/nail_train_000274.png,640,640,3,1,JPEG,PNG,61.28,1.73,8300,0.020264
train,train/images/nail_train_000275.jpg,train/masks/nail_train_000275.png,640,640,3,1,JPEG,PNG,50.35,2.76,33510,0.081812
train,train/images/nail_train_000276.jpg,train/masks/nail_train_000276.png,640,640,3,1,JPEG,PNG,42.97,2.93,33502,0.081792
train,train/images/nail_train_000277.jpg,train/masks/nail_train_000277.png,640,640,3,1,JPEG,PNG,25.59,0.74,1476,0.003604
train,train/images/nail_train_000278.jpg,train/masks/nail_train_000278.png,640,640,3,1,JPEG,PNG,26.95,0.73,1475,0.003601
train,train/images/nail_train_000279.jpg,train/masks/nail_train_000279.png,640,640,3,1,JPEG,PNG,20.86,1.46,3835,0.009363
train,train/images/nail_train_000280.jpg,train/masks/nail_train_000280.png,640,640,3,1,JPEG,PNG,23.51,1.22,3833,0.009358
train,train/images/nail_train_000281.jpg,train/masks/nail_train_000281.png,640,640,3,1,JPEG,PNG,27.83,3.77,106900,0.260986
train,train/images/nail_train_000282.jpg,train/masks/nail_train_000282.png,640,640,3,1,JPEG,PNG,28.96,4.01,107308,0.261982
train,train/images/nail_train_000284.jpg,train/masks/nail_train_000284.png,640,640,3,1,JPEG,PNG,20.57,1.24,5059,0.012351
train,train/images/nail_train_000286.jpg,train/masks/nail_train_000286.png,640,640,3,1,JPEG,PNG,21.32,1.13,3355,0.008191
train,train/images/nail_train_000287.jpg,train/masks/nail_train_000287.png,640,640,3,1,JPEG,PNG,20.96,1.63,5730,0.013989
train,train/images/nail_train_000288.jpg,train/masks/nail_train_000288.png,640,640,3,1,JPEG,PNG,22.63,1.64,5714,0.01395
train,train/images/nail_train_000289.jpg,train/masks/nail_train_000289.png,640,640,3,1,JPEG,PNG,38.77,0.47,0,0
train,train/images/nail_train_000292.jpg,train/masks/nail_train_000292.png,640,640,3,1,JPEG,PNG,23.17,1.07,2878,0.007026
train,train/images/nail_train_000293.jpg,train/masks/nail_train_000293.png,640,640,3,1,JPEG,PNG,48.55,0.47,0,0
train,train/images/nail_train_000294.jpg,train/masks/nail_train_000294.png,640,640,3,1,JPEG,PNG,38.06,0.47,0,0
train,train/images/nail_train_000295.jpg,train/masks/nail_train_000295.png,640,640,3,1,JPEG,PNG,25.28,1.5,8720,0.021289
train,train/images/nail_train_000296.jpg,train/masks/nail_train_000296.png,640,640,3,1,JPEG,PNG,24.12,1.52,8699,0.021238
train,train/images/nail_train_000298.jpg,train/masks/nail_train_000298.png,640,640,3,1,JPEG,PNG,39.79,1.79,10590,0.025854
train,train/images/nail_train_000299.jpg,train/masks/nail_train_000299.png,640,640,3,1,JPEG,PNG,35.14,0.73,2757,0.006731
train,train/images/nail_train_000300.jpg,train/masks/nail_train_000300.png,640,640,3,1,JPEG,PNG,27.83,0.83,2734,0.006675
train,train/images/nail_train_000301.jpg,train/masks/nail_train_000301.png,640,640,3,1,JPEG,PNG,40.11,1.08,1955,0.004773
train,train/images/nail_train_000302.jpg,train/masks/nail_train_000302.png,640,640,3,1,JPEG,PNG,50.44,1.04,1950,0.004761
train,train/images/nail_train_000303.jpg,train/masks/nail_train_000303.png,640,640,3,1,JPEG,PNG,20.09,1.81,8856,0.021621
train,train/images/nail_train_000304.jpg,train/masks/nail_train_000304.png,640,640,3,1,JPEG,PNG,20.67,1.49,8881,0.021682
train,train/images/nail_train_000305.jpg,train/masks/nail_train_000305.png,640,640,3,1,JPEG,PNG,36.74,2.39,45064,0.11002
train,train/images/nail_train_000306.jpg,train/masks/nail_train_000306.png,640,640,3,1,JPEG,PNG,35.83,2.42,46129,0.11262
train,train/images/nail_train_000308.jpg,train/masks/nail_train_000308.png,640,640,3,1,JPEG,PNG,28.62,2.35,48540,0.118506
train,train/images/nail_train_000309.jpg,train/masks/nail_train_000309.png,640,640,3,1,JPEG,PNG,36.8,2.39,48722,0.11895
train,train/images/nail_train_000310.jpg,train/masks/nail_train_000310.png,640,640,3,1,JPEG,PNG,36.8,2.42,46090,0.112524
train,train/images/nail_train_000311.jpg,train/masks/nail_train_000311.png,640,640,3,1,JPEG,PNG,20.21,0.56,299,0.00073
train,train/images/nail_train_000312.jpg,train/masks/nail_train_000312.png,640,640,3,1,JPEG,PNG,23.32,0.58,299,0.00073
train,train/images/nail_train_000313.jpg,train/masks/nail_train_000313.png,640,640,3,1,JPEG,PNG,64.28,0.71,664,0.001621
train,train/images/nail_train_000314.jpg,train/masks/nail_train_000314.png,640,640,3,1,JPEG,PNG,71.65,0.75,666,0.001626
train,train/images/nail_train_000315.jpg,train/masks/nail_train_000315.png,640,640,3,1,JPEG,PNG,23.34,0.97,3852,0.009404
train,train/images/nail_train_000318.jpg,train/masks/nail_train_000318.png,640,640,3,1,JPEG,PNG,22.41,0.47,0,0
train,train/images/nail_train_000319.jpg,train/masks/nail_train_000319.png,640,640,3,1,JPEG,PNG,22.94,0.62,758,0.001851
train,train/images/nail_train_000321.jpg,train/masks/nail_train_000321.png,640,640,3,1,JPEG,PNG,29.75,0.92,2550,0.006226
train,train/images/nail_train_000322.jpg,train/masks/nail_train_000322.png,640,640,3,1,JPEG,PNG,34.75,0.96,2536,0.006191
train,train/images/nail_train_000323.jpg,train/masks/nail_train_000323.png,640,640,3,1,JPEG,PNG,54.73,0.91,2147,0.005242
train,train/images/nail_train_000324.jpg,train/masks/nail_train_000324.png,640,640,3,1,JPEG,PNG,37.75,0.93,2147,0.005242
train,train/images/nail_train_000325.jpg,train/masks/nail_train_000325.png,640,640,3,1,JPEG,PNG,53.27,1.18,2542,0.006206
train,train/images/nail_train_000326.jpg,train/masks/nail_train_000326.png,640,640,3,1,JPEG,PNG,63.17,1.16,2555,0.006238
train,train/images/nail_train_000327.jpg,train/masks/nail_train_000327.png,640,640,3,1,JPEG,PNG,45.9,1.35,3680,0.008984
train,train/images/nail_train_000328.jpg,train/masks/nail_train_000328.png,640,640,3,1,JPEG,PNG,27.25,1.39,3683,0.008992
train,train/images/nail_train_000329.jpg,train/masks/nail_train_000329.png,640,640,3,1,JPEG,PNG,35.5,1.6,9919,0.024216
train,train/images/nail_train_000330.jpg,train/masks/nail_train_000330.png,640,640,3,1,JPEG,PNG,43.88,1.69,9920,0.024219
train,train/images/nail_train_000331.jpg,train/masks/nail_train_000331.png,640,640,3,1,JPEG,PNG,31.91,1.52,9214,0.022495
train,train/images/nail_train_000332.jpg,train/masks/nail_train_000332.png,640,640,3,1,JPEG,PNG,36.45,1.5,9230,0.022534
train,train/images/nail_train_000334.jpg,train/masks/nail_train_000334.png,640,640,3,1,JPEG,PNG,44.14,2.08,14536,0.035488
train,train/images/nail_train_000336.jpg,train/masks/nail_train_000336.png,640,640,3,1,JPEG,PNG,28.49,1.22,6185,0.0151
train,train/images/nail_train_000337.jpg,train/masks/nail_train_000337.png,640,640,3,1,JPEG,PNG,29.43,2.57,19643,0.047957
train,train/images/nail_train_000338.jpg,train/masks/nail_train_000338.png,640,640,3,1,JPEG,PNG,26.59,2.46,19661,0.048
train,train/images/nail_train_000339.jpg,train/masks/nail_train_000339.png,640,640,3,1,JPEG,PNG,35.8,1.01,2300,0.005615
train,train/images/nail_train_000340.jpg,train/masks/nail_train_000340.png,640,640,3,1,JPEG,PNG,27.25,1.02,2287,0.005583
train,train/images/nail_train_000341.jpg,train/masks/nail_train_000341.png,640,640,3,1,JPEG,PNG,36.76,2.72,23992,0.058574
train,train/images/nail_train_000342.jpg,train/masks/nail_train_000342.png,640,640,3,1,JPEG,PNG,29.84,2.99,24018,0.058638
train,train/images/nail_train_000345.jpg,train/masks/nail_train_000345.png,640,640,3,1,JPEG,PNG,32.35,1.25,3628,0.008857
train,train/images/nail_train_000346.jpg,train/masks/nail_train_000346.png,640,640,3,1,JPEG,PNG,34.47,1.05,3604,0.008799
train,train/images/nail_train_000347.jpg,train/masks/nail_train_000347.png,640,640,3,1,JPEG,PNG,27.79,1.69,8599,0.020994
train,train/images/nail_train_000349.jpg,train/masks/nail_train_000349.png,640,640,3,1,JPEG,PNG,26.36,1.21,6333,0.015461
train,train/images/nail_train_000350.jpg,train/masks/nail_train_000350.png,640,640,3,1,JPEG,PNG,32.24,1.21,6297,0.015374
train,train/images/nail_train_000352.jpg,train/masks/nail_train_000352.png,640,640,3,1,JPEG,PNG,22.31,1.18,3274,0.007993
train,train/images/nail_train_000353.jpg,train/masks/nail_train_000353.png,640,640,3,1,JPEG,PNG,27.46,1.39,4569,0.011155
train,train/images/nail_train_000354.jpg,train/masks/nail_train_000354.png,640,640,3,1,JPEG,PNG,25.2,1.26,4545,0.011096
train,train/images/nail_train_000355.jpg,train/masks/nail_train_000355.png,640,640,3,1,JPEG,PNG,20.43,1.38,6635,0.016199
train,train/images/nail_train_000356.jpg,train/masks/nail_train_000356.png,640,640,3,1,JPEG,PNG,20.95,1.34,6637,0.016204
train,train/images/nail_train_000357.jpg,train/masks/nail_train_000357.png,640,640,3,1,JPEG,PNG,24.33,2.02,14941,0.036477
train,train/images/nail_train_000358.jpg,train/masks/nail_train_000358.png,640,640,3,1,JPEG,PNG,23.82,1.77,15028,0.036689
train,train/images/nail_train_000359.jpg,train/masks/nail_train_000359.png,640,640,3,1,JPEG,PNG,30.14,1.31,4012,0.009795
train,train/images/nail_train_000360.jpg,train/masks/nail_train_000360.png,640,640,3,1,JPEG,PNG,26.67,1.33,3891,0.0095
train,train/images/nail_train_000361.jpg,train/masks/nail_train_000361.png,640,640,3,1,JPEG,PNG,29.39,2.6,68776,0.16791
train,train/images/nail_train_000363.jpg,train/masks/nail_train_000363.png,640,640,3,1,JPEG,PNG,13.42,2.77,196688,0.480195
train,train/images/nail_train_000364.jpg,train/masks/nail_train_000364.png,640,640,3,1,JPEG,PNG,22.08,2.48,129690,0.316626
train,train/images/nail_train_000365.jpg,train/masks/nail_train_000365.png,640,640,3,1,JPEG,PNG,21.84,2.88,154539,0.377292
train,train/images/nail_train_000367.jpg,train/masks/nail_train_000367.png,640,640,3,1,JPEG,PNG,15.54,2.58,197150,0.481323
train,train/images/nail_train_000368.jpg,train/masks/nail_train_000368.png,640,640,3,1,JPEG,PNG,19.68,1.83,55143,0.134626
train,train/images/nail_train_000369.jpg,train/masks/nail_train_000369.png,640,640,3,1,JPEG,PNG,27.72,2.49,68685,0.167688
train,train/images/nail_train_000370.jpg,train/masks/nail_train_000370.png,640,640,3,1,JPEG,PNG,21.26,2.54,129648,0.316523
train,train/images/nail_train_000371.jpg,train/masks/nail_train_000371.png,640,640,3,1,JPEG,PNG,25.17,2.73,36290,0.088599
train,train/images/nail_train_000373.jpg,train/masks/nail_train_000373.png,640,640,3,1,JPEG,PNG,22.88,2.68,36647,0.08947
train,train/images/nail_train_000374.jpg,train/masks/nail_train_000374.png,640,640,3,1,JPEG,PNG,24.42,2.25,36286,0.088589
train,train/images/nail_train_000375.jpg,train/masks/nail_train_000375.png,640,640,3,1,JPEG,PNG,20.7,1.61,8391,0.020486
train,train/images/nail_train_000376.jpg,train/masks/nail_train_000376.png,640,640,3,1,JPEG,PNG,19.01,1.38,8404,0.020518
train,train/images/nail_train_000377.jpg,train/masks/nail_train_000377.png,640,640,3,1,JPEG,PNG,37.74,1.27,4228,0.010322
train,train/images/nail_train_000378.jpg,train/masks/nail_train_000378.png,640,640,3,1,JPEG,PNG,33.31,1.37,4188,0.010225
train,train/images/nail_train_000379.jpg,train/masks/nail_train_000379.png,640,640,3,1,JPEG,PNG,18.64,1.75,8526,0.020815
train,train/images/nail_train_000380.jpg,train/masks/nail_train_000380.png,640,640,3,1,JPEG,PNG,20.97,1.94,8526,0.020815
train,train/images/nail_train_000381.jpg,train/masks/nail_train_000381.png,640,640,3,1,JPEG,PNG,24.34,1.37,6492,0.01585
train,train/images/nail_train_000383.jpg,train/masks/nail_train_000383.png,640,640,3,1,JPEG,PNG,33.06,1.57,6461,0.015774
train,train/images/nail_train_000385.jpg,train/masks/nail_train_000385.png,640,640,3,1,JPEG,PNG,25.57,1.51,6388,0.015596
train,train/images/nail_train_000386.jpg,train/masks/nail_train_000386.png,640,640,3,1,JPEG,PNG,27.91,1.49,6380,0.015576
train,train/images/nail_train_000387.jpg,train/masks/nail_train_000387.png,640,640,3,1,JPEG,PNG,20.54,1.38,6019,0.014695
train,train/images/nail_train_000388.jpg,train/masks/nail_train_000388.png,640,640,3,1,JPEG,PNG,19.77,1.53,6031,0.014724
train,train/images/nail_train_000389.jpg,train/masks/nail_train_000389.png,640,640,3,1,JPEG,PNG,27.34,1.33,4973,0.012141
train,train/images/nail_train_000390.jpg,train/masks/nail_train_000390.png,640,640,3,1,JPEG,PNG,28.3,1.43,4974,0.012144
train,train/images/nail_train_000391.jpg,train/masks/nail_train_000391.png,640,640,3,1,JPEG,PNG,33.21,1.51,6495,0.015857
train,train/images/nail_train_000392.jpg,train/masks/nail_train_000392.png,640,640,3,1,JPEG,PNG,32.98,1.33,6481,0.015823
train,train/images/nail_train_000393.jpg,train/masks/nail_train_000393.png,640,640,3,1,JPEG,PNG,23.6,1.46,5436,0.013271
train,train/images/nail_train_000394.jpg,train/masks/nail_train_000394.png,640,640,3,1,JPEG,PNG,18.81,1.53,5432,0.013262
train,train/images/nail_train_000396.jpg,train/masks/nail_train_000396.png,640,640,3,1,JPEG,PNG,29.71,1.46,4723,0.011531
train,train/images/nail_train_000397.jpg,train/masks/nail_train_000397.png,640,640,3,1,JPEG,PNG,20.92,1.87,11095,0.027087
train,train/images/nail_train_000399.jpg,train/masks/nail_train_000399.png,640,640,3,1,JPEG,PNG,29.96,1.4,4649,0.01135
train,train/images/nail_train_000400.jpg,train/masks/nail_train_000400.png,640,640,3,1,JPEG,PNG,23.49,1.83,11127,0.027166
train,train/images/nail_train_000401.jpg,train/masks/nail_train_000401.png,640,640,3,1,JPEG,PNG,32.39,2.04,10573,0.025813
train,train/images/nail_train_000402.jpg,train/masks/nail_train_000402.png,640,640,3,1,JPEG,PNG,34.37,1.82,10523,0.025691
train,train/images/nail_train_000403.jpg,train/masks/nail_train_000403.png,640,640,3,1,JPEG,PNG,28.96,1.28,5286,0.012905
train,train/images/nail_train_000404.jpg,train/masks/nail_train_000404.png,640,640,3,1,JPEG,PNG,26.88,1.32,5274,0.012876
train,train/images/nail_train_000405.jpg,train/masks/nail_train_000405.png,640,640,3,1,JPEG,PNG,27.19,1.94,13431,0.032791
train,train/images/nail_train_000407.jpg,train/masks/nail_train_000407.png,640,640,3,1,JPEG,PNG,35.89,1.61,10562,0.025786
train,train/images/nail_train_000408.jpg,train/masks/nail_train_000408.png,640,640,3,1,JPEG,PNG,31.33,1.6,10565,0.025793
train,train/images/nail_train_000409.jpg,train/masks/nail_train_000409.png,640,640,3,1,JPEG,PNG,26.97,1.47,6663,0.016267
train,train/images/nail_train_000410.jpg,train/masks/nail_train_000410.png,640,640,3,1,JPEG,PNG,28.1,1.46,6719,0.016404
train,train/images/nail_train_000413.jpg,train/masks/nail_train_000413.png,640,640,3,1,JPEG,PNG,25.94,1.6,11269,0.027512
train,train/images/nail_train_000416.jpg,train/masks/nail_train_000416.png,640,640,3,1,JPEG,PNG,25.36,1.82,15721,0.038381
train,train/images/nail_train_000417.jpg,train/masks/nail_train_000417.png,640,640,3,1,JPEG,PNG,27.28,1.64,12429,0.030344
train,train/images/nail_train_000418.jpg,train/masks/nail_train_000418.png,640,640,3,1,JPEG,PNG,29.27,1.81,12410,0.030298
train,train/images/nail_train_000420.jpg,train/masks/nail_train_000420.png,640,640,3,1,JPEG,PNG,23.32,1.32,4691,0.011453
train,train/images/nail_train_000421.jpg,train/masks/nail_train_000421.png,640,640,3,1,JPEG,PNG,21.26,1.26,3359,0.008201
train,train/images/nail_train_000423.jpg,train/masks/nail_train_000423.png,640,640,3,1,JPEG,PNG,24.55,1.39,6927,0.016912
train,train/images/nail_train_000424.jpg,train/masks/nail_train_000424.png,640,640,3,1,JPEG,PNG,20.24,1.38,6857,0.016741
train,train/images/nail_train_000425.jpg,train/masks/nail_train_000425.png,640,640,3,1,JPEG,PNG,26.72,1.92,16388,0.04001
train,train/images/nail_train_000426.jpg,train/masks/nail_train_000426.png,640,640,3,1,JPEG,PNG,24.94,2.03,16387,0.040007
train,train/images/nail_train_000427.jpg,train/masks/nail_train_000427.png,640,640,3,1,JPEG,PNG,38.25,1.55,7168,0.0175
train,train/images/nail_train_000428.jpg,train/masks/nail_train_000428.png,640,640,3,1,JPEG,PNG,29.68,1.72,7171,0.017507
train,train/images/nail_train_000429.jpg,train/masks/nail_train_000429.png,640,640,3,1,JPEG,PNG,23.17,1.58,7519,0.018357
train,train/images/nail_train_000432.jpg,train/masks/nail_train_000432.png,640,640,3,1,JPEG,PNG,30.9,1.12,3151,0.007693
train,train/images/nail_train_000433.jpg,train/masks/nail_train_000433.png,640,640,3,1,JPEG,PNG,34.98,1.11,3145,0.007678
train,train/images/nail_train_000434.jpg,train/masks/nail_train_000434.png,640,640,3,1,JPEG,PNG,24.17,1.15,5236,0.012783
train,train/images/nail_train_000435.jpg,train/masks/nail_train_000435.png,640,640,3,1,JPEG,PNG,27.33,1.7,8909,0.02175
train,train/images/nail_train_000436.jpg,train/masks/nail_train_000436.png,640,640,3,1,JPEG,PNG,42.03,1.61,8912,0.021758
train,train/images/nail_train_000437.jpg,train/masks/nail_train_000437.png,640,640,3,1,JPEG,PNG,25.19,1,1928,0.004707
train,train/images/nail_train_000438.jpg,train/masks/nail_train_000438.png,640,640,3,1,JPEG,PNG,23.69,1.17,1947,0.004753
train,train/images/nail_train_000439.jpg,train/masks/nail_train_000439.png,640,640,3,1,JPEG,PNG,21.47,1.35,3658,0.008931
